id,1
1,0.18192973482193978
2,0.19389013980219635
3,0.1938901431473552
4,0.7479595070594983
5,0.18192979534414425
6,0.40168734637185144
7,0.4016873772345844
8,0.19389025353762232
9,0.8555740777375174
10,0.08619802083383872
11,0.379169618415249
12,0.7355553795492188
13,0.18192997054008767
14,0.40168762928026697
15,0.7409643950878224
16,0.408433480839424
17,0.401687768162604
18,0.1819300756577167
19,0.08401858586927542
20,0.47530331193976993
21,0.4995337090963895
22,0.7467342981687654
23,0.40168797391424327
24,0.4016880356397421
25,0.17018352209679938
26,0.7467343710275177
27,0.17018353720930132
28,0.3475577401712181
29,0.1938906884088361
30,0.9196117097101215
31,0.49912696657309874
32,0.18193033048852852
33,0.1819303432300764
34,0.1819303527862378
35,0.19389085232202427
36,0.1819304356063193
37,0.28018020050839637
38,0.7355560414821102
39,0.1938909125350586
40,0.18193050249948342
41,0.19389094598675044
42,0.18193051842643007
43,0.1819305247972091
44,0.4016885654503997
45,0.40168858088178144
46,0.7467348203228521
47,0.4016886323197223
48,0.4991275123380535
49,0.516864191250942
50,0.18193065539821618
51,0.19389112328079064
52,0.18193071910605096
53,0.4016888174963272
54,0.49276176526175164
55,0.19389121025527037
56,0.7355564494646741
57,0.18193078281390312
58,0.4016889512350036
59,0.47953941824606955
60,0.7782097347200049
61,0.7479608667633221
62,0.7355565452157277
63,0.4016890386808492
64,0.18193085607795453
65,0.740965471365405
66,0.40168904896739094
67,0.18193086563413688
68,0.49912803134982625
69,0.7355566909238098
70,0.1938914678337113
71,0.1938915414275993
72,0.4084351563107341
73,0.7467354558117498
74,0.7409657999992019
75,0.1819311172804115
76,0.19389160498597416
77,0.27335988891474916
78,0.3640490776047797
79,0.40843526490775706
80,0.7467355731949341
81,0.1899424482358571
82,0.19389169530579725
83,0.7782102112557238
84,0.18193125106714875
85,0.40168968165418745
86,0.18193125743794766
87,0.4991286038679694
88,0.18193130521894507
89,0.47703732798145804
90,0.4016898153929584
91,0.4016898153929584
92,0.45614885087320467
93,0.7479615607349126
94,0.18193137848316007
95,0.37055458135134806
96,0.4084356527470864
97,0.4084356527470864
98,0.18193140396637067
